# BiLBO Data Export. 
#  running time, centroid_hist_x, centroid_hist_y, peak_hist_x, peak_hist_y
1.469792069665000200e+09,6.518993072659602603e+02,3.632059514649223502e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792070147000074e+09,6.522885223422222225e+02,3.649705133906586525e+02,6.420000000000000000e+02,3.770000000000000000e+02
1.469792070638000011e+09,6.523336314779598979e+02,3.647531620310950871e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792071124000072e+09,6.524103179886134285e+02,3.647590246773191325e+02,6.390000000000000000e+02,3.770000000000000000e+02
1.469792071608000040e+09,6.522817372792608239e+02,3.645948248560836191e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792072096000195e+09,6.523930400911565357e+02,3.650797062451398460e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792072582000017e+09,6.519897657365230543e+02,3.662025132043877420e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792073075999975e+09,6.519353387844574854e+02,3.669476201000525180e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469792073565999985e+09,6.522067508943716803e+02,3.672253388037022432e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792074057000160e+09,6.519302212363463696e+02,3.670016645254859782e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469792074550000191e+09,6.520526613049643174e+02,3.672336298166983966e+02,6.400000000000000000e+02,3.790000000000000000e+02
1.469792075038000107e+09,6.519949872224276533e+02,3.670813902863782801e+02,6.380000000000000000e+02,3.780000000000000000e+02
1.469792075526000023e+09,6.518859804269997085e+02,3.661670374923541544e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792076009999990e+09,6.520589523705264128e+02,3.657249906509380821e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792076498000145e+09,6.520968397320365284e+02,3.659273087375702858e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792076988000154e+09,6.519467140099349081e+02,3.657978434905139125e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792077476000071e+09,6.523555575501030717e+02,3.657229625868969833e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792077963999987e+09,6.526634595233632581e+02,3.647325693726672853e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792078453000069e+09,6.523033345036383253e+02,3.650197651512277730e+02,6.390000000000000000e+02,3.770000000000000000e+02
1.469792078985000134e+09,6.524084996958259808e+02,3.656284644222164388e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469792079470000029e+09,6.522756844735305322e+02,3.658049634571978004e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792079957000017e+09,6.523889751107461734e+02,3.658956278988317763e+02,6.410000000000000000e+02,3.780000000000000000e+02
1.469792080445000172e+09,6.521023203196705254e+02,3.660560173356127507e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469792080939000130e+09,6.522591908190132699e+02,3.663292199704175118e+02,6.400000000000000000e+02,3.780000000000000000e+02
1.469792081424000025e+09,6.524746481948679957e+02,3.661051629687323725e+02,6.410000000000000000e+02,3.770000000000000000e+02
1.469792081911000013e+09,6.522728346165067705e+02,3.657287115007150078e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469792082407999992e+09,6.523744180814566107e+02,3.655742856699150707e+02,6.380000000000000000e+02,3.780000000000000000e+02
1.469792082889000177e+09,6.524493919515541620e+02,3.658383750708717344e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469792083380000114e+09,6.521980105160263292e+02,3.658988764434620862e+02,6.390000000000000000e+02,3.780000000000000000e+02
1.469792083867000103e+09,6.523745595850371046e+02,3.657259061750243632e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469792084358999968e+09,6.520110271426060535e+02,3.678868773414217799e+02,6.400000000000000000e+02,3.800000000000000000e+02
1.469792084842000008e+09,6.519344131024191711e+02,3.693050986052437565e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469792085335000038e+09,6.516282554659554762e+02,3.701258399652359117e+02,6.410000000000000000e+02,3.790000000000000000e+02
1.469792085825000048e+09,6.513839569190281509e+02,3.698093804373044122e+02,6.420000000000000000e+02,3.800000000000000000e+02
1.469792086317000151e+09,6.515754128177045459e+02,3.699005002475421975e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469792086809000015e+09,6.515956407238357997e+02,3.696532427800621576e+02,6.400000000000000000e+02,3.770000000000000000e+02
1.469792087295000076e+09,6.513535195874115971e+02,3.699590907701499418e+02,6.420000000000000000e+02,3.790000000000000000e+02
1.469792087782999992e+09,6.518785218912707933e+02,3.698907042756898136e+02,6.410000000000000000e+02,3.800000000000000000e+02
